pid, exe, date, weekday, begintime, endtime, schl, class, teacher, subject, clrm, aio, grade
2232,TabTip32.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
924,nvSCPAPISvr.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
736,lsass.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1476,wisptis.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1580,taskeng.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
544,csrss.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1200,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1968,SGTool.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
420,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
708,winlogon.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1704,HeciServer.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
324,smss.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
748,lsm.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
900,nvvsvc.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1136,NvNetworkService.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1800,wisptis.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1764,nvxdsync.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
368,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
2168,nvstreamsvc.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
340,LogonUI.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1772,nvvsvc.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
636,csrss.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
972,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
4,System,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
0,System Idle Process,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
4,System,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
1288,svchost.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
5388,fontdrvhost.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
7696,conhost.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
7256,wpscenter.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
2068,NvNetworkService.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
4612,csrss.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
6684,Jhi_service.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
4084,SearchIndexer.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
9136,wpscloudsvr.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
804,svchost.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
2088,ResponseHardwareService.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
7260,VideoViewer.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
10688,NvBackend.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
6704,svchost.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
5384,RuntimeBroker.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
2100,ResponseConnectorService.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
5892,audiodg.exe,20171108,星期三,16:00,16:50,hyzx,56,三生教育,2202,一体机,8
